"Essentia Equity","essentia-equity"
"AFC First Financial","afc-first-financial"
"Springboard-Harper","springboard-harper"
"Hillsven Capital","hillsven-capital"
"Transcoast Capital","transcoast-capital"
"Altura Ventures","altura-ventures"
"W Capital Partners","w-capital-partners"
"Bluecrest Capital Finance","bluecrest-capital-finance"
"GE Equity","ge-equity"
"The Mail Room Fund","the-mail-room-fund"
"Hite Capital","hite-capital"
"iFund","ifund"
"Rothschild Gestion","rothschild-gestion"
"OTC Asset Management","otc-asset-management"
"Entrepreneur Venture","entrepreneur-venture"
"IT Ventures","it-ventures"
"Edge Ventures","edge-ventures"
"Industrial and Financial Investments Company","industrial-and-financial-investments-company"
"Go4Funding","go4funding"
"Kennet Partners","kennet-venture-partners"
"Edison Ventures","edison-venture-fund"
"GGV Capital ","ggv-capital"
"Windsor Media","windsor-media"
"American River Ventures","american-river-ventures"
"L Capital Partners","l-capital-partners"
"LaunchPad Venture Group","launchpad-venture-group"
"Knight's Bridge Capital Partners","knights-bridge-capital-partners"
"North Atlantic Capital","north-atlantic-capital"
"Illinois Ventures","illinois-ventures"
"Mercury Fund","dfj-mercury"
"Queen City Angels","queen-city-angels"
"RPM Ventures","rpm-ventures"
"Groundwork Equity","groundwork-equity"
"Cooperative Capital","cooperative-capital"
"Innovation Works","innovation-works"
"Sunstone Capital","sunstone-capital"
"iSherpa Capital","isherpa-capital"
"Crawley Hatfield Capital","crawley-hatfield-capital"
"UCSD vonLiebig Center","ucsd-vonliebig-center"
"Qatalyst Partners","qatalyst-group"
"GCA Savvian Advisors","gca-savvian-advisors"
"Union Square Advisors","union-square-advisors"
"Clearmeadow Partners","clearmeadow-partners"
"Divine Capital Markets","divine-capital-markets"
"Blue Mountain Venture Capital","blue-mountain-venture-capital"
"Toscafund Asset Management","toscafund-asset-management"
"Blue Mountain Capital Management","blue-mountain-capital-management"
"Imari Partners","imari-partners"
"Youniversity Ventures","youniversity-ventures"
"Marin Venture Capital","marin-venture-capital"
"i-Hatch Ventures","i-hatch-ventures"
"WGI Fund","wgi-fund"
"Prime Ventures","prime-technology-ventures"
"Granicus Group","granicus-group"
"Sutton Place Managers","sutton-place-managers"
"KCP Capital","kit-capital"
"Gilde IT Fund","gilde-it-fund"
"Technology Venture Partners US","technology-venture-partners-us"
"Alfred P. Sloan Foundation","alfred-p-sloan-foundation"
"TPG Growth","tpg-growth"
"NCD Investors","ncd-investors"
"Eurofund","eurofund"
"Aviv Venture Capital","aviv-venture-capital"
"Alta Berkeley","alta-berkeley"
"TXCapital","txcapital"
"Pilot House Ventures","pilot-house-ventures"
"TVM Capital","tvm-capital"
"CIM Fund","cim-fund"
"InterWest Partners","interwest-partners"
"Ventech","ventech-capital"
"Dexia Private Equity","dexia-private-equity"
"Asset Management Company","asset-management"
"Pacific Venture Capital","pacific-venture-capital"
"GE Capital","ge-capital"
"iRG Limited","irg-limited"
"Crossbar Capital","crossbar-capital"
"Avanti Capital","avanti-capital"
"SSE Ventures","sse-ventures"
"Unibanco","unibanco"
"Brazil Warrant","brazil-warrant"
"Amadeus Capital Partners","amadeus-capital-partners"
"Court Square Ventures","court-square-ventures"
"Integrity Partners","integrity-partners"
"Peninsula Capital","peninsula-capital"
"Bridger Management","bridger-management"
"China Equity","china-equity"
"Value Partners","venture-partners"
"Venture TDF","venture-tdf"
"NESTA Investments","nesta"
"Good Capital","good-capital"
"Peer Venture Partners","peer-venture-partners"
"Argus Capital","argus-capital"
"Clayton, Dubilier & Rice","clayton-dubilier-rice"
"Global Investment Partners","global-investment-partners"
"Weston Presidio Capital","weston-presidio-capital"
"Chase Capital Partners","chase-capital-partners"
"Palisades Ventures","palisades-ventures"
"Sorrento Ventures","sorrento-ventures"
"Acumen Venture Partners","acumen-venture-partners"
"Poole Investment Ventures","poole-investment-ventures"
"The Sigma Innovation Fund","the-sigma-innovation-fund"
"360 Capital Partners","360-capital-partners"
"Reuters Venture Capital","reuters-venture-capital"
"DFJ Esprit","dfj-esprit"
"Neuhaus Partners","neuhaus-partners"
"Speed Ventures","speed-ventures"
"Burch Investment Group","burch-investment-group"
"Alven Capital","alven-capital"
"Alten Capital","alten-capital"
"Credit Agricole Private Equity","credit-agricole-private-equity"
"Grey Ventures","grey-ventures"
"Creathor Venture Management","creathor-venture-management"
"i2E","i2e"
"Madrone Capital Partners","madrone-capital-partners"
"Croghan Investments","croghan-investments"
"Overbrook Entertainment","overbrook-entertainment"
"Arba Seed Investment Group","arba-seed-investment-group"
"NuVoiz","nuvoiz"
"Dolphin Equity Partners","dolphin-equity-partners"
"Index Capital","index-capital"
"Founder's Co-op","founders-co-op"
"Digital Garage","digital-garage"
"Serenda Estonia","serenda-estonia"
"Vencore Capital","vencore-capital"
"New England Development","new-england-development"
"Breakaway Ventures","breakaway-ventures"
"Mugar Enterprises","mugar-enterprises"
"Fisher Investments","fisher-investments"
"Magnolia Capital","magnolia-capital"
"Prime Capital","prime-capital"
"Qualcomm Ventures","qualcomm-ventures"
"W Media Ventures","w-media-ventures"
"Tudor Growth Equity","tudor-ventures"
"Time Warner Investments","time-warner-investments"
"Helion Venture Partners","helion-venture-partners"
"Greenhill SAVP","tribeca-venture-partners-2"
"i5invest","i5invest"
"Kuv Capital","kuv-capital"
"Quest Venture Partners","quest-venture-partners"
"Startup Factory","startup-factory"
"Shepherd Ventures","shepherd-ventures"
"Access Industries","access-industries"
"Hillcrest Management","hillcrest-management"
"Curious Office Partners","curious-office-partners"
"Emerald Technology Ventures ","emerald-technology-ventures"
"NGP","ngp"
"Worldview Technology Partners","worldview-technology-partners"
"Pacific Rim Partners","pacific-rim-partners"
"RBC Venture Partners","rbc-venture-partners"
"Fidelity Equity Partners","fidelity-equity-partners"
"Media Ventures","media-ventures"
"TriplePoint Capital","triplepoint-capital"
"BancBoston Ventures","bancboston-ventures"
"BlackBerry Partners Fund","blackberry-partners-fund"
"Motorola Ventures","motorola-ventures"
"JAFCO Asia","jafco-asia"
"Eastven Venture Partners ","eastven-venture-partners"
"Infocomm Investments","infocomm-investments"
"Attractor Investment Management","attractor-investment-management"
"Duquesne","duquesne"
"Franklin Templeton Investments","franklin-templeton-investments"
"StarVest Partners","starvest-partners"
"North Hill Ventures","north-hill-ventures"
"Ojas Venture Partners","ojas-venture-partners"
"Foxconn Technology Group","foxconn-technology-group"
"Wexford Capital","wexford-capital"
"Equus Capital","equus-capital"
"Powerplay Capital Management","powerplay-capital-management"
"Global Venture Capital","global-venture-capital"
"ImaginVenture","imaginventure"
"HBD Venture Capital","hbd-venture-capital"
"Sippl Investments (dup).. try Sippl Macdonald Ventures","sippl-investments"
"Globespan Capital Partners","globespan-capital-partners"
"Barclays Global Investors","barclays"
"Dhillon Capital","dhillon-capital"
"Internet Television Distribution","internet-television-distribution"
"Summit Partners","summit-partners"
"William Morris Agency","william-morris-agency"
"HITVEL","hitvel"
"SilkRoad Equity","silkroad-equity"
"Chance Technologies","chance-technologies"
"Blum Capital Partners","blum-capital-partners"
"Yucaipa Corporate Initiatives Fund","yucaipa-corporate-initiatives-fund"
"Platinum Neurone Ventures (PNV)","platinum-neurone-ventures"
"Walden Israel Venture Capital","walden-israel-venture-capital"
"Tallwood Venture Capital","tallwood-venture-capital"
"STIC International","stic-international"
"Saehan","saehan"
"ru-Net Holdings","ru-net-holdings"
"Tiger Technology Global Management","tiger-technology-global-management"
"Leo Capital Holdings","leo-capital-holdings"
"Deep Fork Advisors","deep-fork-advisors"
"Chilton Investment","chilton-investment"
"Vedanta Capital","vedanta-capital"
"TeleSoft Partners","telesoft-partners"
"Blumberg Capital","blumberg-capital"
"Nokia Growth Partners","nokia-growth-partners"
"Momentum Venture Management ","momentum-venture-management"
"Wellcome Trust","wellcome-trust"
"Cardinal Partners","cardinal-partners"
"Skyline Ventures","skyline-ventures"
"Three Arch Partners","three-arch-partners"
"Cargill Ventures","cargill-ventures"
"Genzyme Ventures","genzyme-ventures"
"EB Exchange Funds","eb-exchange-funds"
"ABRT Venture Fund","abrt"
"Atrium Venture Partners","atrium-venture-partners"
"Jefferson Partners","jefferson-partners"
"Vimac Ventures","vimac-ventures"
"INVESCO Private Capital","invesco-private-capital"
"Oak Hill Investment","oak-hill-investment"
"VSP Capital","vsp-capital"
"Grayhawk Venture Partners","grayhawk-venture-partners"
"Granite Hill Capital Partners","granite-hill-capital-partners"
"Rincon Venture Partners","rincon-venture-partners"
"O'Connor Ventures","oconnor-ventures"
"Headwaters Holdings","headwaters-holdings"
"Virginia's Center for Innovative Technology","virginias-center-for-innovative-technology"
"Vaux les Ventures","vaux-les-ventures"
"T-Venture","t-venture"
"Reliance Technology Ventures","reliance-technology-ventures"
"Add Partners","add-partners"
"Deutsche Venture Capital","deutsche-venture-capital"
"The Tokarz Group","the-tokarz-group"
"Nueva Ventures","nueva-ventures"
"Glenbrook Partners","glenbrook-partners"
"Tandem Entrepreneurs","tandem-entrepreneurs"
"Innoven Partners","innoven-partenaires"
"Target Partners","target-partners"
"BC Brandenburg Capital","bc-brandenburg-capital"
"IBB Beteiligungsgesellschaft mbH","ibb"
"Creandum","creandum"
"Eqvitec","eqvitec"
"HealthVault Be Well Fund","healthvault-be-well-fund"
"Galileo Partners","galileo-partners"
"Sharkey Goldstein Capital","sharkey-goldstein-capital"
"Global Asset Capital","global-asset-capital"
"Bowman Capital","bowman-capital"
"Bank of America","bank-of-america"
"CIT Group","cit-group"
"Hook Partners","hook-partners"
"Thomas Weisel Venture Partners","thomas-weisel-venture-partners"
"Rex Capital","rex-capital"
"Golden Horn Ventures","golden-horn-ventures"
"Himalaya Capital Ventures","himalaya-capital-ventures"
"Gilead Group","gilead-group"
"NYC Seed","nyc-seed"
"3TS Capital Partners","3ts-capital-partners"
"HENQ Invest","henq-invest"
"Nephila Capital","nephila-capital"
"Baird Venture Partners","baird-venture-partners"
"Industry Ventures, L.L.C.","industry-ventures"
"RedShift Ventures","redshift-ventures"
"Highgrowth Partners","highgrowth"
"Verge Funds","verge-funds"
"PowerVentures","powerventures"
"Drobny Global Advisors","drobny-global"
"The Challenge Funds","the-challenge-funds"
"Gersh Venture Partners, LLC","gersh-venture-partners-llc"
"IRDI-ICSO","irdi-icso"
"Passport Capital","passport-capital"
"High-Tech Gruenderfonds","high-tech-gruenderfonds"
"Fidelity Investments","fidelity-investments"
"The Bonte Family Fund","the-bonte-family-fund"
"Harbert Management Corporation","harbert-management-corporation"
"Pittco Management","pittco-management"
"RVC","rvc"
"Leucadia","leucadia"
"Edgewater","edgewater"
"SoundView Ventures","soundview-ventures"
"Contour Venture Partners","contour-ventures"
"ASAP Ventures","asap-ventures"
"MK Capital","mk-capital"
"Draper Triangle Ventures","draper-triangle-ventures"
"United Defense, L.P.","united-defense-l-p"
"Infield Capital","infield-capital"
"Ambistia Ventures","ambistia-ventures"
"FG Incubation","fg-incubation"
"Milk Capital","milk-capital"
"Nexit Ventures","nexit-ventures"
"Princeton Ventures","princeton-ventures"
"NGI Capital","ngi-capital"
"Coriolis Ventures","coriolis-ventures"
"Essar Communications Holdings","essar-communications-holdings"
"Olayan","olayan"
"Richmond Management","richmond-management"
"Promethean","promethean"
"Cipio Partners","cipio-partners"
"Telefilm Canada","telefilm-canada"
"Pioneer Ventures Associates","pioneer-ventures-associates"
"Greywolf Capital Partners","greywolf-capital-partners"
"Silver Creek Ventures","silver-creek-ventures"
"Casada Technology","casada-technology"
"Artists & Instigators","etf-venture-funds"
"G2 Asset Management","g2-asset-management"
"Fir Capital","fir-capital"
"California Technology Ventures","california-technology-ventures"
"Angel's Lancaster Angel Network","angels-lancaster-angel-network"
"Investment Circle of York","investment-circle-of-york"
"Bertelsmann Digital Media Investments","bertelsmann-digital-media-investments"
"Wakefield Group","wakefield-group"
"Mumbai Angels","mumbai-angels"
"Okapi Venture Capital","okapi-venture-capital"
"SDL Ventures","sdl-ventures"
"Bellingham Angel Organization","bellingham-angel-organization"
"Cayuga Venture Fund","cayuga-venture-fund"
"DFJ Tamir Fishman Ventures","dfj-tamir-fishman-ventures"
"Arkafund","arkafund"
"Halyard Capital","halyard-capital"
"Fundamental Technologies II Fund","fundamental-technologies-ii-fund"
"Investment Bank of Berlin - VC Fonds","investment-bank-of-berlin-vc-fonds"
"Eurecan","eurecan"
"Vertex Venture Capital","vertex-venture-capital"
"Teuza","teuza"
"Montreal Start Up","montreal-start-up"
"Accelerator Ventures","accelerator-ventures"
"JAIC America","jaic-america"
"Pacific I&T Ventures","pacific-i-t-ventures"
"Noventi Ventures","noventi-ventures"
"Rho Capital Partners","rho-capital-ventures"
"National University of Singapore","national-university-of-singapore"
"Lloyd George Management","lloyd-george-management"
"HTSG","htsg"
"Going Capital Riesgo","going-capital-riesgo"
"Savia Capital","savia-capital"
"Geocapital Partners","geocapital-partners"
"Smac Partners","smac-partners"
"Sand Hill Angels ","sand-hill-angels"
"NewSpring Capital","newspring-capital"
"FreedRoom investors","freedroom-investors"
"IDG Ventures","idg-ventures"
"Bankinter ","bankinter"
"Blue Cove Ventures","blue-cove-ventures"
"CITA Gestion","cita-gestion"
"NTT","ntt"
"Northern Light Venture Capital","northern-light-venture-capital"
"QiMing Venture Partners","qiming-venture-partners"
"Climate Change Capital","climate-change-capital"
"AIG Investments","aig-investments"
"Demeter Partners","demeter-partners"
"Zouk Capital","zouk-capital"
"BankInvest","bankinvest"
"Hearst Ventures","hearst-interactive-media"
"TL Ventures","tl-ventures"
"Libertas Capital","libertas-capital"
"Southern Cross Venture Partners","southern-cross-venture-partners"
"Voodoo Ventures","voodoo-ventures"
"Agility Capital","agility-capital"
"Veddis Ventures","veddis-ventures"
"Access Venture Partners","access-venture-partners"
"Stata Venture Partners","stata-venture-partners"
"NeoNet","neonet"
"Technology Venture Investors","technology-venture-investors"
"Gylling Investment AB","gylling-investment-ab"
"SaaS Capital","saas-capital"
"Oyster Technology Investments","oyster-technology-investments"
"Draper & Associates","draper-associates"
"Fingerhut Ventures","fingerhut-ventures"
"Gladwyne Partners","gladwyne-partners"
"Covington Associates","covington-associates"
"YankeeTek Ventures","yankeetek-ventures"
"DFJ Athena","dfj-athena"
"Foothills Angels","foothills-angels"
"ANZ Bank","anz-bank"
"Grotech Ventures","grotech-ventures"
"Investor Growth Capital","investor-growth-capital"
"Capital Resource Partners","capital-resource-partners"
